Colony,OID_,TL_id,TL_Date,TL_Class,TL_Note,Area,Plot_ID,Year,Reef,EcoSiteID
1,96,97,1/5/21,Spis,"ng, 1369",0.040417515,CBHE_BA1D_P1,2021,Heron,CBHE_BA1D
2,48,50,1/5/21,Spis, ,0.003113588,CBHE_BA1D_P2,2021,Heron,CBHE_BA1D
3,76,35,1/5/21,Spis,"ng, 1391,,b",0.00764092,CBHE_BA1S_P4,2021,Heron,CBHE_BA1S
4,5,2,1/5/21,Spis, ,0.019747123,CBHE_BA2D_P1,2021,Heron,CBHE_BA2D
5,8,5,1/5/21,Spis, ,0.022308177,CBHE_BA2D_P1,2021,Heron,CBHE_BA2D
6,18,15,1/5/21,Spis,v,0.002883129,CBHE_BA2D_P1,2021,Heron,CBHE_BA2D
7,38,37,1/5/21,Spis, ,0.010313067,CBHE_BA2D_P1,2021,Heron,CBHE_BA2D
8,43,42,1/5/21,Spis,"ng, 1394",0.004413017,CBHE_BA2D_P1,2021,Heron,CBHE_BA2D
9,46,46,1/5/21,Spis, ,0.005995062,CBHE_BA2D_P1,2021,Heron,CBHE_BA2D
10,54,55,1/5/21,Spis,v,0.007623649,CBHE_BA2D_P1,2021,Heron,CBHE_BA2D
11,86,87,1/5/21,Spis, ,0.029390918,CBHE_BA2D_P1,2021,Heron,CBHE_BA2D
12,89,90,1/5/21,Spis,"ng, 1396,,bad",0.003627995,CBHE_BA2D_P1,2021,Heron,CBHE_BA2D
13,28,29,1/5/21,Spis, ,0.003738921,CBHE_BA2D_P2,2021,Heron,CBHE_BA2D
14,50,50,1/5/21,Spis,v,0.024567748,CBHE_BA2D_P2,2021,Heron,CBHE_BA2D
15,25,68,1/5/21,Spis,o,0.005190115,CBHE_BA2D_P3,2021,Heron,CBHE_BA2D
16,16,3,1/5/21,Spis,v,0.033529406,CBHE_BA2D_P4,2021,Heron,CBHE_BA2D
17,50,30,1/5/21,Spis,"v, ng, 1417",0.078293704,CBHE_BA2S_P3,2021,Heron,CBHE_BA2S
18,54,343,1/5/21,Spis, ,0.003345588,CBHE_BA2S_P4,2021,Heron,CBHE_BA2S
19,56,347,1/5/21,Spis, ,0.003488582,CBHE_BA2S_P4,2021,Heron,CBHE_BA2S
20,76,29,1/5/21,Spis, ,0.003589837,CBHE_BA2S_P4,2021,Heron,CBHE_BA2S
21,79,36,1/5/21,Spis,"ng, 1423",0.016223391,CBHE_BA2S_P4,2021,Heron,CBHE_BA2S
22,8,7,1/5/21,Spis,"ng, 1334",0.010543745,CBHE_FL1S_P1,2021,Heron,CBHE_FL1S
23,18,18,1/5/21,Spis, ,0.00230615,CBHE_FL1S_P1,2021,Heron,CBHE_FL1S
24,30,30,1/5/21,Spis,"v, ng, 1330",0.006641128,CBHE_FL1S_P1,2021,Heron,CBHE_FL1S
25,32,32,1/5/21,Spis,"ng, 1331",0.008075882,CBHE_FL1S_P1,2021,Heron,CBHE_FL1S
26,3,1,1/5/21,Spis, ,0.006696803,CBHE_FL1S_P2,2021,Heron,CBHE_FL1S
27,4,2,1/5/21,Spis, ,0.009488614,CBHE_FL1S_P2,2021,Heron,CBHE_FL1S
28,5,3,1/5/21,Spis, ,0.003907415,CBHE_FL1S_P2,2021,Heron,CBHE_FL1S
29,7,5,1/5/21,Spis,v,0.007520176,CBHE_FL1S_P2,2021,Heron,CBHE_FL1S
30,22,20,1/5/21,Spis,"ng, 1336",0.014101935,CBHE_FL1S_P2,2021,Heron,CBHE_FL1S
31,23,23,1/5/21,Spis,"ng, 1335",0.003117259,CBHE_FL1S_P2,2021,Heron,CBHE_FL1S
32,20,10,1/5/21,Spis,v,0.005374005,CBHE_FL1S_P4,2021,Heron,CBHE_FL1S
33,28,27,1/5/21,Spis,"ng, 1346",0.012062517,CBHE_FL1S_P4,2021,Heron,CBHE_FL1S
34,66,66,1/5/21,Spis,"ng, 1306",0.017814213,CBHE_FR1D_P1,2021,Heron,CBHE_FR1D
35,59,62,1/5/21,Spis, ,0.002511507,CBHE_FR1D_P2,2021,Heron,CBHE_FR1D
36,92,93,1/5/21,Spis,"ng, 1311",0.001137743,CBHE_FR1D_P2,2021,Heron,CBHE_FR1D
37,16,3,1/5/21,Spis,"ng, 1312",0.018454469,CBHE_FR1D_P3,2021,Heron,CBHE_FR1D
38,12,12,1/5/21,Spis, ,0.008687994,CBHE_FR1S_P1,2021,Heron,CBHE_FR1S
39,37,38,1/5/21,Spis,"ng, 1318",0.012840961,CBHE_FR1S_P1,2021,Heron,CBHE_FR1S
40,38,39,1/5/21,Spis, ,0.002248219,CBHE_FR1S_P1,2021,Heron,CBHE_FR1S
41,43,44,1/5/21,Spis, ,0.02805107,CBHE_FR1S_P1,2021,Heron,CBHE_FR1S
42,51,52,1/5/21,Spis, ,0.005794084,CBHE_FR1S_P1,2021,Heron,CBHE_FR1S
43,52,53,1/5/21,Spis, ,0.000353346,CBHE_FR1S_P1,2021,Heron,CBHE_FR1S
44,71,73,1/5/21,Spis, ,0.006306455,CBHE_FR1S_P1,2021,Heron,CBHE_FR1S
45,16,12,1/5/21,Spis, ,0.003400845,CBHE_FR1S_P2,2021,Heron,CBHE_FR1S
46,17,13,1/5/21,Spis, ,0.019203887,CBHE_FR1S_P2,2021,Heron,CBHE_FR1S
47,20,16,1/5/21,Spis, ,0.009000277,CBHE_FR1S_P2,2021,Heron,CBHE_FR1S
48,37,33,1/5/21,Spis, ,0.025177506,CBHE_FR1S_P2,2021,Heron,CBHE_FR1S
49,41,37,1/5/21,Spis, ,0.01751098,CBHE_FR1S_P2,2021,Heron,CBHE_FR1S
50,47,43,1/5/21,Spis,"ng, 1324",0.018345714,CBHE_FR1S_P2,2021,Heron,CBHE_FR1S
51,54,51,1/5/21,Spis, ,0.012358075,CBHE_FR1S_P2,2021,Heron,CBHE_FR1S
52,60,59,1/5/21,Spis,"ng, 1320",0.023383614,CBHE_FR1S_P2,2021,Heron,CBHE_FR1S
53,76,79,1/5/21,Spis, ,0.008240121,CBHE_FR1S_P2,2021,Heron,CBHE_FR1S
54,5,1,1/5/21,Spis, ,0.019584995,CBHE_FR1S_P3,2021,Heron,CBHE_FR1S
55,6,3,1/5/21,Spis,v,0.007152758,CBHE_FR1S_P3,2021,Heron,CBHE_FR1S
56,7,5,1/5/21,Spis,"v, ng, 1326",0.030985704,CBHE_FR1S_P3,2021,Heron,CBHE_FR1S
57,8,6,1/5/21,Spis, ,0.00803039,CBHE_FR1S_P3,2021,Heron,CBHE_FR1S
58,9,7,1/5/21,Spis, ,0.008407662,CBHE_FR1S_P3,2021,Heron,CBHE_FR1S
59,10,0,1/5/21,Spis,"ng, 1325",0.007307791,CBHE_FR1S_P3,2021,Heron,CBHE_FR1S
60,11,2,1/5/21,Spis, ,0.001703385,CBHE_FR1S_P3,2021,Heron,CBHE_FR1S
61,12,8,1/5/21,Spis, ,0.003278697,CBHE_FR1S_P3,2021,Heron,CBHE_FR1S
62,39,24,1/5/21,Spis,v,0.017042847,CBHE_FR1S_P3,2021,Heron,CBHE_FR1S
63,21,115,1/5/21,Spis, ,0.036251302,CBHE_FR1S_P4,2021,Heron,CBHE_FR1S
64,22,118,1/5/21,Spis, ,0.003412672,CBHE_FR1S_P4,2021,Heron,CBHE_FR1S
65,31,21,1/5/21,Spis,"ng, 1327",0.004354956,CBHE_FR1S_P4,2021,Heron,CBHE_FR1S
66,32,22,1/5/21,Spis, ,0.004025891,CBHE_FR1S_P4,2021,Heron,CBHE_FR1S
67,39,17,1/5/21,Spis, ,0.014252609,CBHE_FR1S_P4,2021,Heron,CBHE_FR1S
68,41,31,1/5/21,Spis, ,0.007456876,CBHE_FR1S_P4,2021,Heron,CBHE_FR1S
69,15,16,1/5/21,Spis,"ng, 1279",0.04190859,CBHE_FR2D_P1,2021,Heron,CBHE_FR2D
70,31,32,1/5/21,Spis, ,0.017504406,CBHE_FR2D_P1,2021,Heron,CBHE_FR2D
71,58,60,1/5/21,Spis, ,0.009114726,CBHE_FR2D_P1,2021,Heron,CBHE_FR2D
72,9,5,1/5/21,Spis, ,0.023027244,CBHE_FR2D_P2,2021,Heron,CBHE_FR2D
73,37,37,1/5/21,Spis,v,0.004942178,CBHE_FR2D_P2,2021,Heron,CBHE_FR2D
74,47,47,1/5/21,Spis,"v, ng, 1284",0.044777616,CBHE_FR2D_P2,2021,Heron,CBHE_FR2D
75,90,90,1/5/21,Spis,"ng, 1282",0.012939515,CBHE_FR2D_P2,2021,Heron,CBHE_FR2D
76,10,95,1/5/21,Spis, ,0.002729064,CBHE_FR2D_P3,2021,Heron,CBHE_FR2D
77,11,97,1/5/21,Spis,"ng, 1287",0.015189774,CBHE_FR2D_P3,2021,Heron,CBHE_FR2D
78,13,100,1/5/21,Spis, ,0.023535525,CBHE_FR2D_P3,2021,Heron,CBHE_FR2D
79,16,4,1/5/21,Spis, ,0.004287417,CBHE_FR2D_P3,2021,Heron,CBHE_FR2D
80,17,5,1/5/21,Spis, ,0.001867706,CBHE_FR2D_P3,2021,Heron,CBHE_FR2D
81,19,7,1/5/21,Spis, ,0.021761385,CBHE_FR2D_P3,2021,Heron,CBHE_FR2D
82,34,15,1/5/21,Spis, ,0.003660624,CBHE_FR2D_P4,2021,Heron,CBHE_FR2D
83,2,8,1/5/21,Spis, ,0.003596052,CBHE_FR2S_P1,2021,Heron,CBHE_FR2S
84,25,21,1/5/21,Spis, ,0.003881326,CBHE_FR2S_P1,2021,Heron,CBHE_FR2S
85,36,32,1/5/21,Spis, ,0.004793787,CBHE_FR2S_P1,2021,Heron,CBHE_FR2S
86,50,46,1/5/21,Spis, ,0.009893013,CBHE_FR2S_P1,2021,Heron,CBHE_FR2S
87,51,47,1/5/21,Spis, ,0.010132915,CBHE_FR2S_P1,2021,Heron,CBHE_FR2S
88,57,54,1/5/21,Spis, ,0.003089844,CBHE_FR2S_P1,2021,Heron,CBHE_FR2S
89,73,72,1/5/21,Spis, ,0.003053705,CBHE_FR2S_P1,2021,Heron,CBHE_FR2S
90,74,74,1/5/21,Spis, ,0.000802806,CBHE_FR2S_P1,2021,Heron,CBHE_FR2S
91,89,89,1/5/21,Spis,v,0.006245594,CBHE_FR2S_P1,2021,Heron,CBHE_FR2S
92,14,1,1/5/21,Spis, ,0.006854638,CBHE_FR2S_P2,2021,Heron,CBHE_FR2S
93,23,12,1/5/21,Spis, ,0.002077429,CBHE_FR2S_P2,2021,Heron,CBHE_FR2S
94,31,21,1/5/21,Spis, ,0.008161054,CBHE_FR2S_P2,2021,Heron,CBHE_FR2S
95,33,24,1/5/21,Spis, ,0.00317291,CBHE_FR2S_P2,2021,Heron,CBHE_FR2S
96,41,35,1/5/21,Spis, ,0.001105878,CBHE_FR2S_P2,2021,Heron,CBHE_FR2S
97,44,38,1/5/21,Spis, ,0.004380569,CBHE_FR2S_P2,2021,Heron,CBHE_FR2S
98,50,46,1/5/21,Spis, ,0.002632276,CBHE_FR2S_P2,2021,Heron,CBHE_FR2S
99,53,50,1/5/21,Spis, ,0.001000552,CBHE_FR2S_P2,2021,Heron,CBHE_FR2S
100,54,51,1/5/21,Spis, ,0.002895225,CBHE_FR2S_P2,2021,Heron,CBHE_FR2S
101,57,56,1/5/21,Spis, ,0.002923311,CBHE_FR2S_P2,2021,Heron,CBHE_FR2S
102,59,61,1/5/21,Spis, ,0.020237138,CBHE_FR2S_P2,2021,Heron,CBHE_FR2S
103,60,63,1/5/21,Spis, ,0.001233509,CBHE_FR2S_P2,2021,Heron,CBHE_FR2S
104,61,64,1/5/21,Spis, ,0.00387161,CBHE_FR2S_P2,2021,Heron,CBHE_FR2S
105,73,45,1/5/21,Spis, ,0.002042317,CBHE_FR2S_P2,2021,Heron,CBHE_FR2S
106,87,88,1/5/21,Spis,"ng, 1295",0.005756275,CBHE_FR2S_P2,2021,Heron,CBHE_FR2S
107,90,90,1/5/21,Spis,"ng, 1293",0.010342067,CBHE_FR2S_P2,2021,Heron,CBHE_FR2S
108,16,17,1/5/21,Spis, ,0.00260177,CBHE_FR2S_P3,2021,Heron,CBHE_FR2S
109,17,9,1/5/21,Spis, ,0.003043158,CBHE_FR2S_P3,2021,Heron,CBHE_FR2S
110,57,33,1/5/21,Spis,"v, ng, 1297",0.003358914,CBHE_FR2S_P3,2021,Heron,CBHE_FR2S
111,57,117,1/5/21,Spis, ,0.008678787,CBHE_FR2S_P4,2021,Heron,CBHE_FR2S
112,58,119,1/5/21,Spis, ,0.016676754,CBHE_FR2S_P4,2021,Heron,CBHE_FR2S
113,59,123,1/5/21,Spis,"v, ng, 1300",0.007465293,CBHE_FR2S_P4,2021,Heron,CBHE_FR2S
114,60,125,1/5/21,Spis, ,0.001700349,CBHE_FR2S_P4,2021,Heron,CBHE_FR2S
115,61,129,1/5/21,Spis,v,0.011347363,CBHE_FR2S_P4,2021,Heron,CBHE_FR2S
116,62,130,1/5/21,Spis, ,0.00435789,CBHE_FR2S_P4,2021,Heron,CBHE_FR2S
117,66,20,1/5/21,Spis, ,0.005789611,CBHE_FR2S_P4,2021,Heron,CBHE_FR2S
118,72,29,1/5/21,Spis, ,0.010517425,CBHE_FR2S_P4,2021,Heron,CBHE_FR2S
119,75,34,1/5/21,Spis, ,0.013486281,CBHE_FR2S_P4,2021,Heron,CBHE_FR2S
120,85,49,1/5/21,Spis, ,0.003374013,CBHE_FR2S_P4,2021,Heron,CBHE_FR2S
121,96,72,1/5/21,Spis, ,0.006648707,CBHE_FR2S_P4,2021,Heron,CBHE_FR2S
122,108,120,1/5/21,Spis,v,0.005415601,CBHE_FR2S_P4,2021,Heron,CBHE_FR2S
123,52,54,1/5/21,Spis, ,0.00234573,CBLM_BA1S_P4,2021,LadyMusgrave,CBLM_BA1S
124,2,2,1/5/21,Spis, ,0.001557108,CBLM_BA2S_P1,2021,LadyMusgrave,CBLM_BA2S
125,46,46,1/5/21,Spis,"ng, 1207",0.001139569,CBLM_BA2S_P3,2021,LadyMusgrave,CBLM_BA2S
126,9,9,1/5/21,Spis, ,0.004008793,CBLM_FL1S_P1,2021,LadyMusgrave,CBLM_FL1S
127,142,142,1/5/21,Spis, ,0.00104628,CBLM_FL1S_P1,2021,LadyMusgrave,CBLM_FL1S
128,151,151,1/5/21,Spis,v,0.006325315,CBLM_FL1S_P1,2021,LadyMusgrave,CBLM_FL1S
129,156,156,1/5/21,Spis,"ng, 1245",0.004092661,CBLM_FL1S_P1,2021,LadyMusgrave,CBLM_FL1S
130,157,157,1/5/21,Spis,"ng, 1244, b",0.001686079,CBLM_FL1S_P1,2021,LadyMusgrave,CBLM_FL1S
131,52,52,1/5/21,Spis, ,0.00108297,CBLM_FL1S_P2,2021,LadyMusgrave,CBLM_FL1S
132,96,96,1/5/21,Spis,v,0.009253264,CBLM_FL1S_P2,2021,LadyMusgrave,CBLM_FL1S
133,110,110,1/5/21,Spis, ,0.001138567,CBLM_FL1S_P2,2021,LadyMusgrave,CBLM_FL1S
134,40,40,1/5/21,Spis, ,0.020204634,CBLM_FL2S_P1,2021,LadyMusgrave,CBLM_FL2S
135,48,48,1/5/21,Spis, ,0.002217313,CBLM_FL2S_P1,2021,LadyMusgrave,CBLM_FL2S
136,49,49,1/5/21,Spis, ,0.014745178,CBLM_FL2S_P1,2021,LadyMusgrave,CBLM_FL2S
137,51,51,1/5/21,Spis, ,0.001812932,CBLM_FL2S_P1,2021,LadyMusgrave,CBLM_FL2S
138,52,52,1/5/21,Spis, ,0.000102698,CBLM_FL2S_P1,2021,LadyMusgrave,CBLM_FL2S
139,53,53,1/5/21,Spis, ,0.008006408,CBLM_FL2S_P1,2021,LadyMusgrave,CBLM_FL2S
140,55,55,1/5/21,Spis, ,0.006032852,CBLM_FL2S_P1,2021,LadyMusgrave,CBLM_FL2S
141,58,57,1/5/21,Spis, ,0.002863259,CBLM_FL2S_P1,2021,LadyMusgrave,CBLM_FL2S
142,61,61,1/5/21,Spis, ,0.002962855,CBLM_FL2S_P1,2021,LadyMusgrave,CBLM_FL2S
143,65,65,1/5/21,Spis, ,0.003347905,CBLM_FL2S_P1,2021,LadyMusgrave,CBLM_FL2S
144,67,67,1/5/21,Spis, ,0.002809222,CBLM_FL2S_P1,2021,LadyMusgrave,CBLM_FL2S
145,73,73,1/5/21,Spis, ,0.001007687,CBLM_FL2S_P1,2021,LadyMusgrave,CBLM_FL2S
146,75,75,1/5/21,Spis, ,0.004928991,CBLM_FL2S_P1,2021,LadyMusgrave,CBLM_FL2S
147,79,79,1/5/21,Spis, ,0.004857281,CBLM_FL2S_P1,2021,LadyMusgrave,CBLM_FL2S
148,84,84,1/5/21,Spis, ,0.006254719,CBLM_FL2S_P1,2021,LadyMusgrave,CBLM_FL2S
149,85,85,1/5/21,Spis,v,0.00222816,CBLM_FL2S_P1,2021,LadyMusgrave,CBLM_FL2S
150,88,88,1/5/21,Spis, ,0.003106678,CBLM_FL2S_P1,2021,LadyMusgrave,CBLM_FL2S
151,91,91,1/5/21,Spis, ,0.003510595,CBLM_FL2S_P1,2021,LadyMusgrave,CBLM_FL2S
152,92,92,1/5/21,Spis, ,0.00337999,CBLM_FL2S_P1,2021,LadyMusgrave,CBLM_FL2S
153,93,93,1/5/21,Spis,v,0.00336462,CBLM_FL2S_P1,2021,LadyMusgrave,CBLM_FL2S
154,98,99,1/5/21,Spis, ,0.004011212,CBLM_FL2S_P1,2021,LadyMusgrave,CBLM_FL2S
155,113,115,1/5/21,Spis, ,0.008523317,CBLM_FL2S_P1,2021,LadyMusgrave,CBLM_FL2S
156,116,118,1/5/21,Spis, ,0.004945499,CBLM_FL2S_P1,2021,LadyMusgrave,CBLM_FL2S
157,117,119,1/5/21,Spis, ,0.004271728,CBLM_FL2S_P1,2021,LadyMusgrave,CBLM_FL2S
158,126,128,1/5/21,Spis, ,0.004383343,CBLM_FL2S_P1,2021,LadyMusgrave,CBLM_FL2S
159,129,131,1/5/21,Spis, ,0.001324864,CBLM_FL2S_P1,2021,LadyMusgrave,CBLM_FL2S
160,147,149,1/5/21,Spis, ,0.003106258,CBLM_FL2S_P1,2021,LadyMusgrave,CBLM_FL2S
161,160,162,1/5/21,Spis,"ng, 1260",0.011925978,CBLM_FL2S_P1,2021,LadyMusgrave,CBLM_FL2S
162,169,170,1/5/21,Spis, ,0.00461612,CBLM_FL2S_P1,2021,LadyMusgrave,CBLM_FL2S
163,173,174,1/5/21,Spis, ,0.007331683,CBLM_FL2S_P1,2021,LadyMusgrave,CBLM_FL2S
164,194,195,1/5/21,Spis,"v, ng, 1261",0.004432828,CBLM_FL2S_P1,2021,LadyMusgrave,CBLM_FL2S
165,199,200,1/5/21,Spis, ,0.003962532,CBLM_FL2S_P1,2021,LadyMusgrave,CBLM_FL2S
166,203,204,1/5/21,Spis, ,0.003655073,CBLM_FL2S_P1,2021,LadyMusgrave,CBLM_FL2S
167,204,205,1/5/21,Spis, ,0.002433737,CBLM_FL2S_P1,2021,LadyMusgrave,CBLM_FL2S
168,205,206,1/5/21,Spis,"ng, 1262",0.015089157,CBLM_FL2S_P1,2021,LadyMusgrave,CBLM_FL2S
169,209,210,1/5/21,Spis, ,0.000515365,CBLM_FL2S_P1,2021,LadyMusgrave,CBLM_FL2S
170,211,212,1/5/21,Spis, ,0.00281782,CBLM_FL2S_P1,2021,LadyMusgrave,CBLM_FL2S
171,220,214,1/5/21,Spis, ,0.002064934,CBLM_FL2S_P1,2021,LadyMusgrave,CBLM_FL2S
172,247,248,1/5/21,Spis, ,0.004075786,CBLM_FL2S_P1,2021,LadyMusgrave,CBLM_FL2S
173,250,251,1/5/21,Spis,"ng, 1264",0.007219306,CBLM_FL2S_P1,2021,LadyMusgrave,CBLM_FL2S
174,251,252,1/5/21,Spis, ,0.000638661,CBLM_FL2S_P1,2021,LadyMusgrave,CBLM_FL2S
175,275,277,1/5/21,Spis, ,0.00354035,CBLM_FL2S_P1,2021,LadyMusgrave,CBLM_FL2S
