geodist,gendist
4.43139,-0.0250203
4.43139,-0.0377519
4.43139,-0.0783302
4.43139,-0.0455459
4.43139,-0.0471229
4.43139,-0.0403885
4.43139,-0.0602603
4.39833,-0.0475842
4.39833,-0.0460895
4.39833,-0.0188403
4.39833,-0.00463045
4.39833,-0.0337655
4.19857,0.140076
4.19857,0.153473
4.19857,0.150821
4.19857,0.140755
4.19857,0.135924
4.19857,0.151
4.19857,0.124057
4.19857,0.103539
4.19857,0.128855
4.19857,0.160917
4.19857,0.10457
4.19857,0.128087
4.19857,0.113557
4.19857,0.0903039
4.19857,0.139463
4.19857,0.143583
4.19857,0.197702
4.19857,0.161832
4.19857,0.0937295
4.19857,0.122014
4.19857,0.140923
4.19857,0.111876
4.19857,0.131107
4.19857,0.172906
4.19857,0.117207
4.19857,0.102029
4.19857,0.104094
4.19857,0.0919227
4.08778,-0.00619984
4.06357,0.0917424
4.06357,0.121342
4.06357,0.0837746
4.06357,0.0790906
4.06357,0.0920728
4.06357,0.146832
4.06357,0.0999373
4.06357,0.112663
4.06357,0.116046
4.06357,0.167481
4.06357,0.127707
4.06357,0.167917
4.06357,0.0978652
4.06357,0.108179
4.06357,0.113026
4.06357,0.106295
4.06357,0.121578
4.06357,0.139209
4.06357,0.125465
4.06357,0.145548
3.98633,-0.00393412
3.60797,0.0882268
3.60797,0.141247
3.60797,0.113174
3.60797,0.126405
3.60797,0.104533
3.60797,0.125058
3.60797,0.104099
3.60797,0.14374
3.60797,0.120279
3.60797,0.0817103
3.60797,0.0907357
3.60797,0.119684
3.60797,0.190761
3.60797,0.16294
3.60797,0.177857
3.60797,0.157508
3.60797,0.161524
3.60797,0.184469
3.60797,0.184513
3.60797,0.170387
3.60797,0.140411
3.60797,0.202677
3.60797,0.0867278
3.60797,0.165504
3.60797,0.130325
3.60797,0.147868
3.60797,0.157002
3.60797,0.173523
3.60797,0.0817575
3.60797,0.148515
3.60797,0.14691
3.60797,0.140614
3.60797,0.110783
3.60797,0.111223
3.60797,0.135508
3.60797,0.0930985
3.60797,0.115649
3.60797,0.104949
3.60797,0.149411
3.60797,0.109986
3.60797,0.108735
3.60797,0.128564
3.60797,0.083327
3.60797,0.0951598
3.60797,0.145135
3.60797,0.161565
3.60797,0.147948
3.60797,0.173692
3.60797,0.138208
3.60797,0.148474
3.60797,0.117999
3.60797,0.138824
3.60797,0.134857
3.60797,0.108989
3.60797,0.120688
3.60797,0.111662
3.60797,0.141641
3.60797,0.086098
3.60797,0.098777
3.60797,0.116771
3.60797,0.135627
3.60797,0.0808268
3.60797,0.10545
3.60797,0.103009
3.60797,0.0981255
3.60797,0.0885347
3.60797,0.12808
3.60797,0.124156
3.60797,0.129444
3.60797,0.142315
3.60797,0.107945
3.60797,0.153911
3.60797,0.106008
3.60797,0.13772
3.60797,0.131453
3.60797,0.101342
3.60797,0.113506
3.60797,0.123295
3.60797,0.151984
3.60797,0.129545
3.60797,0.142379
3.60797,0.143368
3.60797,0.111522
3.60797,0.117148
3.60797,0.103622
3.60797,0.157229
3.60797,0.123169
3.60797,0.0904211
3.57883,0.0591682
3.57883,0.0505163
3.57883,0.0107585
3.41281,0.106877
3.41281,0.124353
3.41281,0.149353
3.41281,0.165175
3.41281,0.120943
2.96126,0.13022
2.96126,0.127705
2.96126,0.188383
2.96126,0.120506
2.96126,0.137135
2.96126,0.167701
2.96126,0.189103
2.96126,0.139384
2.96126,0.0878934
2.96126,-0.00996417
2.96126,0.0904748
2.96126,0.15247
2.96126,0.172665
2.96126,0.145654
2.96126,0.193342
2.96126,0.104225
2.96126,0.13594
2.96126,-0.0021692
2.96126,0.0282343
2.96126,0.153007
2.96126,0.140443
2.96126,0.10058
2.96126,0.16568
2.96126,0.107237
2.96126,0.157908
2.96126,0.164662
2.96126,0.172467
2.96126,0.161097
2.96126,0.141755
2.96126,0.126332
2.96126,0.141918
2.96126,0.164571
2.71264,0.154573
2.71264,0.000335499
2.71264,0.160114
2.71264,0.0939755
2.71264,0.092539
2.71264,0.139308
2.71264,0.0998015
2.71264,0.125898
2.71264,0.115575
2.71264,0.0561402
2.71264,0.19123
2.71264,0.0814643
2.71264,0.148589
2.71264,0.114411
2.71264,0.128474
2.71264,0.156343
2.71264,0.0823882
2.71264,0.156293
2.71264,0.121122
2.71264,0.0759938
2.41851,0.133883
2.41851,0.102082
2.41851,0.191533
2.41851,0.1766
2.41851,0.138249
2.41851,0.131099
2.41851,0.103677
2.41851,0.134567
2.41851,0.113397
2.41851,0.151844
2.41851,0.122804
2.41851,0.130263
2.41851,0.130626
2.41851,0.0995131
2.41851,0.114137
2.41851,0.136645
2.41851,0.138283
2.41851,0.12171
2.41851,0.151107
2.41851,0.130833
2.41851,0.137402
2.41851,0.123051
2.41851,0.108939
2.41851,0.127879
2.41851,0.183574
2.41851,0.133304
2.41851,0.0918891
2.41851,0.072742
2.41851,0.143028
2.41851,0.103971
2.41851,0.139405
2.41851,0.137896
2.41851,0.167311
2.41851,0.11655
2.41851,0.088897
2.41851,0.125541
2.41851,0.117174
2.41851,0.138555
2.41851,0.139581
2.41851,0.15318
2.41851,0.140047
2.41851,0.139696
2.41851,0.0905943
2.41851,0.109777
2.41851,0.141685
2.41851,0.122874
2.41851,0.122475
2.41851,0.151776
2.41851,0.124897
2.26753,0.0965646
2.26753,0.00826247
2.26753,0.0802596
2.26753,0.0114961
1.87833,-0.00913027
1.81237,0.19597
1.81237,0.129989
1.81237,0.219076
1.39034,0.0124006
1.39034,0.00871892
1.39034,-0.0296498
1.39034,-0.0283685
1.39034,-0.0465069
1.39034,0.00581161
